X1	X2	X3	X4	p_adjusted	X5	X6
4870	ENST00000413459	camelus_ferus	0	4e-10	2.35214285714286e-07	ENSG00000162066	AMDHD2
4871	ENST00000415380	camelus_ferus	3.567e-07	2.53225e-05	0.00338971514227642	ENSG00000073060	SCARB1
4872	ENST00000420605	camelus_ferus	6.5323e-06	0.0004507296	0.0431468771162791	ENSG00000184162	NR2C2AP
4873	ENST00000421673	camelus_ferus	0	0	0	ENSG00000184956	MUC6
4874	ENST00000426705	camelus_ferus	0	0	0	ENSG00000143416	SELENBP1
4875	ENST00000434032	camelus_ferus	4.7864e-06	0.0003254771	0.0337042795691824	ENSG00000172046	USP19
4876	ENST00000434748	camelus_ferus	1.9e-09	1.317e-07	4.25184411764706e-05	ENSG00000112787	FBRSL1
4877	ENST00000439537	camelus_ferus	8.16e-08	4.976e-06	0.000853435833333333	ENSG00000189077	TMEM120A
4878	ENST00000443236	camelus_ferus	2.2e-09	1.065e-07	3.507045e-05	ENSG00000160111	CPAMD8
4879	ENST00000444133	camelus_ferus	6.946e-07	3.95935e-05	0.00499569466793893	ENSG00000144559	TAMM41
4880	ENST00000445771	camelus_ferus	1.159e-07	8.1118e-06	0.00130182200970874	ENSG00000075790	BCAP29
4881	ENST00000446620	camelus_ferus	8.303e-07	4.56691e-05	0.00569652826893939	ENSG00000236398	TAS2R39
4882	ENST00000447102	camelus_ferus	1.215e-07	8.1438e-06	0.00130182200970874	ENSG00000130005	GAMT
4883	ENST00000447241	camelus_ferus	6.17e-07	3.51692e-05	0.004523913109375	ENSG00000204296	TSBP1
4884	ENST00000449131	camelus_ferus	2.853e-07	1.5121e-05	0.00219494337280702	ENSG00000167995	BEST1
4885	ENST00000452555	camelus_ferus	1.861e-07	1.32098e-05	0.00195945366666667	ENSG00000102100	SLC35A2
4886	ENST00000479613	camelus_ferus	4.8663e-06	0.0001800542	0.02003102975	ENSG00000171130	ATP6V0E2
4887	ENST00000489426	camelus_ferus	2.191e-07	1.5997e-05	0.00229035308695652	ENSG00000184343	SRPK3
4888	ENST00000502852	camelus_ferus	7.4273e-06	0.0003936491	0.0392814086757576	ENSG00000198585	NUDT16
4889	ENST00000503643	camelus_ferus	2.978e-07	1.96561e-05	0.00276613407264957	ENSG00000145354	CISD2
4890	ENST00000505425	camelus_ferus	1.6e-08	1.2131e-06	0.000252831537974684	ENSG00000112139	MDGA1
4891	ENST00000505878	camelus_ferus	1.95e-08	1.4251e-06	0.000286149652439024	ENSG00000138796	HADH
4892	ENST00000508862	camelus_ferus	6.11e-08	3.6672e-06	0.000642345191489362	ENSG00000232859	LYRM9
4893	ENST00000513748	camelus_ferus	0	0	0	ENSG00000182575	NXPH3
4894	ENST00000514277	camelus_ferus	8.65e-08	6.1433e-06	0.00102171145959596	ENSG00000250067	YJEFN3
4895	ENST00000514800	camelus_ferus	4.39e-08	3.0285e-06	0.00055404725	ENSG00000109736	MFSD10
4896	ENST00000518111	camelus_ferus	7.1753e-06	0.0004448673	0.0428347373947368	ENSG00000104435	STMN2
4897	ENST00000526136	camelus_ferus	1.9e-09	1.006e-07	3.38036530612245e-05	ENSG00000204969	PCDHA2
4898	ENST00000527947	camelus_ferus	4.4e-09	2.791e-07	8.06207280701754e-05	ENSG00000101146	RAE1
4899	ENST00000529859	camelus_ferus	1.9e-09	9.74e-08	3.38036530612245e-05	ENSG00000204965	PCDHA5
4900	ENST00000531205	camelus_ferus	0	0	0	ENSG00000185187	SIGIRR
4901	ENST00000533063	camelus_ferus	6.3e-09	3.922e-07	9.93472769230769e-05	ENSG00000104518	GSDMD
4902	ENST00000533102	camelus_ferus	1e-10	7.6e-09	3.293e-06	ENSG00000149582	TMEM25
4903	ENST00000534769	camelus_ferus	2.171e-07	1.51973e-05	0.00219494337280702	ENSG00000172757	CFL1
4904	ENST00000534842	camelus_ferus	3.328e-07	2.1967e-05	0.00303938365546218	ENSG00000182544	MFSD5
4905	ENST00000536128	camelus_ferus	0	1.3e-09	6.90467741935484e-07	ENSG00000092841	MYL6
4906	ENST00000537806	camelus_ferus	8e-10	5.14e-08	1.96814186046512e-05	ENSG00000166333	ILK
4907	ENST00000542042	camelus_ferus	8e-10	5.56e-08	2.03434222222222e-05	ENSG00000008283	CYB561
4908	ENST00000544017	camelus_ferus	0	0	0	ENSG00000105197	TIMM50
4909	ENST00000544909	camelus_ferus	4.7e-08	3.1482e-06	0.000563425141304348	ENSG00000175575	PAAF1
4910	ENST00000548577	camelus_ferus	3.243e-07	2.14025e-05	0.00298637425847458	ENSG00000219200	RNASEK
4911	ENST00000550347	camelus_ferus	1.03e-08	5.258e-07	0.000123675671428571	ENSG00000139620	KANSL2
4912	ENST00000552080	camelus_ferus	2.329e-06	0.0001537127	0.0173347918184932	ENSG00000205323	SARNP
4913	ENST00000561096	camelus_ferus	0	0	0	ENSG00000105419	MEIS3
4914	ENST00000561555	camelus_ferus	1e-10	6.1e-09	2.78990277777778e-06	ENSG00000103502	CDIPT
4915	ENST00000579297	camelus_ferus	0	0	0	ENSG00000125457	MIF4GD
4916	ENST00000583617	camelus_ferus	1e-10	5.5e-09	2.66345588235294e-06	ENSG00000178927	CYBC1
4917	ENST00000585901	camelus_ferus	1.22e-08	9.126e-07	0.000195142324675325	ENSG00000011600	TYROBP
4918	ENST00000590317	camelus_ferus	2.12e-08	1.1239e-06	0.000237243762820513	ENSG00000259823	LYPD8
4919	ENST00000594824	camelus_ferus	0	0	0	ENSG00000099331	MYO9B
4920	ENST00000598585	camelus_ferus	7.3e-09	4.258e-07	0.000104528536764706	ENSG00000161671	EMC10
4921	ENST00000600042	camelus_ferus	5.8e-09	4.317e-07	0.000104528536764706	ENSG00000104835	SARS2
4922	ENST00000602346	camelus_ferus	5.9462e-06	0.0002497385	0.0267009376785714	ENSG00000120471	TP53AIP1
4923	ENST00000610347	camelus_ferus	1e-10	6.6e-09	2.937e-06	ENSG00000167615	LENG8
4924	ENST00000611639	camelus_ferus	8.7e-09	5.685e-07	0.000131835950704225	ENSG00000189366	ALG1L1P
4925	ENST00000611786	camelus_ferus	1e-10	9.5e-09	4.01070512820513e-06	ENSG00000138085	ATRAID
4926	ENST00000612778	camelus_ferus	0	0	0	ENSG00000185499	MUC1
4927	ENST00000614328	camelus_ferus	1.553e-07	8.2318e-06	0.00130323641346154	ENSG00000110958	PTGES3
4928	ENST00000616144	camelus_ferus	2.7341e-06	0.0001831871	0.0202427892718121	ENSG00000126453	BCL2L12
4929	ENST00000617763	camelus_ferus	3.838e-07	2.72521e-05	0.0035611573531746	ENSG00000184983	NDUFA6
4930	ENST00000619396	camelus_ferus	1e-10	3.7e-09	1.84607575757576e-06	ENSG00000088247	KHSRP
4931	ENST00000627305	camelus_ferus	9.27e-07	5.28403e-05	0.00649265327985075	ENSG00000155368	DBI
4932	ENST00000638089	camelus_ferus	0	0	0	ENSG00000248109	MARCOL
4933	ENST00000638797	camelus_ferus	8.7804e-06	0.0005004813	0.0476325121647399	ENSG00000260220	CCDC187
4934	ENST00000641672	camelus_ferus	2.1417e-06	0.0001028032	0.012004643177305	ENSG00000176925	OR51F2
4935	ENST00000641731	camelus_ferus	2.535e-07	1.62271e-05	0.00230326897844828	ENSG00000249715	FER1L5
4936	ENST00000645034	camelus_ferus	5.71e-08	3.7088e-06	0.0006427936	ENSG00000126091	ST3GAL3
4937	ENST00000650127	camelus_ferus	1.843e-07	1.2535e-05	0.00187626159090909	ENSG00000177106	EPS8L2
4938	ENST00000652303	camelus_ferus	5.6759e-06	0.000334878	0.0342469954658385	ENSG00000129103	SUMF2
4939	ENST00000652471	camelus_ferus	3.26e-08	2.5067e-06	0.000469009267045455	ENSG00000136449	MYCBPAP
4940	ENST00000652691	camelus_ferus	2.7551e-06	0.0001680629	0.018824188085034	ENSG00000197471	SPN
4941	ENST00000673952	camelus_ferus	0	0	0	ENSG00000115415	STAT1
4942	ENST00000026218	bos_gaurus	0	0	0	ENSG00000007541	PIGQ
4943	ENST00000162749	bos_gaurus	8.7768e-06	0.0006231546	0.0417693091555556	ENSG00000067182	TNFRSF1A
4944	ENST00000216361	bos_gaurus	4e-10	3.16e-08	6.35433086419753e-06	ENSG00000100473	COCH
4945	ENST00000218004	bos_gaurus	3.1748e-06	0.0002190639	0.0164429161437788	ENSG00000101888	NXT2
4946	ENST00000219315	bos_gaurus	0	0	0	ENSG00000103037	SETD6
4947	ENST00000227474	bos_gaurus	0	1.7e-09	5.03447272727273e-07	ENSG00000110060	PUS3
4948	ENST00000229239	bos_gaurus	0	1.3e-09	4.072e-07	ENSG00000111640	GAPDH
4949	ENST00000233969	bos_gaurus	1.825e-07	1.40512e-05	0.00143041216	ENSG00000115616	SLC9A2
4950	ENST00000246891	bos_gaurus	5.4006e-06	0.0003672442	0.0257830755586207	ENSG00000126545	CSN1S1
4951	ENST00000251143	bos_gaurus	0	0	0	ENSG00000103544	VPS35L
4952	ENST00000251268	bos_gaurus	0	0	0	ENSG00000105429	MEGF8
4953	ENST00000258201	bos_gaurus	1.26e-08	9.612e-07	0.00012728476097561	ENSG00000135723	FHOD1
4954	ENST00000259335	bos_gaurus	0	0	0	ENSG00000136813	ECPAS
4955	ENST00000261892	bos_gaurus	0	0	0	ENSG00000074621	SLC24A1
4956	ENST00000262318	bos_gaurus	0	2.7e-09	7.45383050847458e-07	ENSG00000103249	CLCN7
4957	ENST00000263116	bos_gaurus	1.526e-06	0.0001037707	0.00875760187357513	ENSG00000100228	RAB36
4958	ENST00000264498	bos_gaurus	1.5e-09	8.48e-08	1.51195130434783e-05	ENSG00000138685	FGF2
4959	ENST00000264982	bos_gaurus	1.3e-09	1.003e-07	1.73796425531915e-05	ENSG00000114107	CEP70
4960	ENST00000267103	bos_gaurus	1.22e-08	9.419e-07	0.000126779383606557	ENSG00000139637	MYG1
4961	ENST00000268595	bos_gaurus	4.3617e-06	0.00030532	0.0222011257142857	ENSG00000140932	CMTM2
4962	ENST00000271835	bos_gaurus	0	0	0	ENSG00000143536	CRNN
4963	ENST00000276682	bos_gaurus	5.6e-09	4.065e-07	5.96492972972973e-05	ENSG00000147677	EIF3H
4964	ENST00000278175	bos_gaurus	0	1e-10	3.39333333333333e-08	ENSG00000148926	ADM
4965	ENST00000279028	bos_gaurus	0	0	0	ENSG00000149635	OCSTAMP
4966	ENST00000281581	bos_gaurus	1.295e-07	8.1582e-06	0.000885871744	ENSG00000151838	CCDC175
4967	ENST00000282120	bos_gaurus	1.5387e-06	6.77031e-05	0.00605905545494506	ENSG00000152291	TGOLN2
4968	ENST00000290871	bos_gaurus	2e-10	1.21e-08	2.75991111111111e-06	ENSG00000159648	SPMIP8
4969	ENST00000290894	bos_gaurus	3.228e-07	1.84023e-05	0.00183800148292683	ENSG00000138606	SHF
4970	ENST00000292314	bos_gaurus	1.673e-07	1.18787e-05	0.00123235837961783	ENSG00000160799	CCDC12
4971	ENST00000292779	bos_gaurus	1e-10	4.6e-09	1.18928253968254e-06	ENSG00000161180	CCDC116
4972	ENST00000293362	bos_gaurus	1.578e-07	1.04159e-05	0.00110885084444444	ENSG00000131467	PSME3
4973	ENST00000293604	bos_gaurus	5e-10	4.11e-08	8.06550361445783e-06	ENSG00000204564	C6orf136
4974	ENST00000294383	bos_gaurus	1.4383e-06	0.000110752	0.00925091577435897	ENSG00000162402	USP24
4975	ENST00000294600	bos_gaurus	7e-10	5.3e-08	9.92257471264368e-06	ENSG00000162592	CCDC27
4976	ENST00000296142	bos_gaurus	0	0	0	ENSG00000163825	RTP3
4977	ENST00000297579	bos_gaurus	6e-10	4.04e-08	8.02481951219512e-06	ENSG00000164934	DCAF13
4978	ENST00000300954	bos_gaurus	1.59e-08	1.0814e-06	0.000142047122580645	ENSG00000115257	PCSK4
4979	ENST00000301744	bos_gaurus	0	0	0	ENSG00000167981	ZNF597
4980	ENST00000310032	bos_gaurus	8.2e-09	5.952e-07	8.28203389830508e-05	ENSG00000048140	TSPAN17
4981	ENST00000310085	bos_gaurus	1.2522e-06	7.63817e-05	0.00672489259243243	ENSG00000173013	CCDC96
4982	ENST00000312349	bos_gaurus	2.2681e-06	0.0001655698	0.0127207589735849	ENSG00000172568	FNDC9
4983	ENST00000315005	bos_gaurus	0	0	0	ENSG00000161692	DBF4B
4984	ENST00000316534	bos_gaurus	0	2.7e-09	7.45383050847458e-07	ENSG00000144061	NPHP1
4985	ENST00000316881	bos_gaurus	4.4185e-06	0.0003402252	0.024520301139823	ENSG00000121060	TRIM25
4986	ENST00000320442	bos_gaurus	0	4e-10	1.32963265306122e-07	ENSG00000135502	SLC26A10P
4987	ENST00000320955	bos_gaurus	1.103e-07	6.4e-06	0.000709137414965986	ENSG00000137877	SPTBN5
4988	ENST00000325636	bos_gaurus	0	0	0	ENSG00000180425	C11orf71
4989	ENST00000326799	bos_gaurus	9e-10	5.19e-08	9.82961860465116e-06	ENSG00000136758	YME1L1
4990	ENST00000327968	bos_gaurus	0	0	0	ENSG00000184735	DDX53
4991	ENST00000328596	bos_gaurus	0	0	0	ENSG00000186891	TNFRSF18
4992	ENST00000331173	bos_gaurus	3.9912e-06	0.0002873671	0.0210839429045045	ENSG00000177613	CSTF2T
4993	ENST00000332955	bos_gaurus	1.131e-07	7.5792e-06	0.000834121686486486	ENSG00000182264	IZUMO1
4994	ENST00000333527	bos_gaurus	2.2e-09	1.065e-07	1.80695e-05	ENSG00000182698	RESP18
4995	ENST00000334701	bos_gaurus	2.682e-07	1.85064e-05	0.00183800148292683	ENSG00000080824	HSP90AA1
4996	ENST00000335769	bos_gaurus	1.15e-08	6e-07	8.28203389830508e-05	ENSG00000182931	WFDC10B
4997	ENST00000336615	bos_gaurus	2e-09	1.389e-07	2.28525575757576e-05	ENSG00000177666	PNPLA2
4998	ENST00000337755	bos_gaurus	0	1e-10	3.39333333333333e-08	ENSG00000161013	MGAT4B
4999	ENST00000338647	bos_gaurus	0	0	0	ENSG00000189420	ZFP92
5000	ENST00000339180	bos_gaurus	0	0	0	ENSG00000166091	CMTM5
5001	ENST00000342055	bos_gaurus	4.9362e-06	0.0003455364	0.0247933783400881	ENSG00000187010	RHD
5002	ENST00000344995	bos_gaurus	1e-10	8.3e-09	1.98809411764706e-06	ENSG00000086730	LAT2
5003	ENST00000348579	bos_gaurus	1.4386e-06	9.92649e-05	0.0084650612104712	ENSG00000159714	ZDHHC1
5004	ENST00000354386	bos_gaurus	8.146e-07	6.1094e-05	0.00549778492817679	ENSG00000100578	KIAA0586
5005	ENST00000355522	bos_gaurus	1.862e-06	9.49603e-05	0.00814059666526316	ENSG00000198535	C2CD4A
5006	ENST00000355556	bos_gaurus	5.872e-07	4.22797e-05	0.00400378926511628	ENSG00000166736	HTR3A
5007	ENST00000356438	bos_gaurus	3.9824e-06	0.0002827501	0.0209337892218182	ENSG00000198331	HYLS1
5008	ENST00000356535	bos_gaurus	6e-10	4.57e-08	8.75719529411765e-06	ENSG00000164434	FABP7
5009	ENST00000356595	bos_gaurus	0	0	0	ENSG00000050628	PTGER3
5010	ENST00000356865	bos_gaurus	2.3988e-06	0.0001727124	0.0132072280338028	ENSG00000206190	ATP10A
5011	ENST00000357552	bos_gaurus	2e-09	1.416e-07	2.29805940594059e-05	ENSG00000196074	SYCP2
5012	ENST00000358615	bos_gaurus	1.68e-06	9.23987e-05	0.00796291018835979	ENSG00000197465	GYPE
5013	ENST00000358731	bos_gaurus	1.6094e-06	0.0001190943	0.00984674090558376	ENSG00000145734	BDP1
5014	ENST00000358752	bos_gaurus	4.35e-08	2.4771e-06	0.000303360938345865	ENSG00000196371	FUT4
5015	ENST00000358929	bos_gaurus	2e-10	1.06e-08	2.46646857142857e-06	ENSG00000049540	ELN
5016	ENST00000366613	bos_gaurus	6.1302e-06	0.0004229842	0.0293173048919149	ENSG00000168275	COA6
5017	ENST00000366722	bos_gaurus	2.1674e-06	0.0001430511	0.0112020015230769	ENSG00000143774	GUK1
5018	ENST00000367723	bos_gaurus	1e-09	7.7e-08	1.40918651685393e-05	ENSG00000094975	SUCO
5019	ENST00000368586	bos_gaurus	5.877e-07	3.81995e-05	0.00368161808284024	ENSG00000171811	CFAP46
5020	ENST00000368698	bos_gaurus	4.378e-07	2.75835e-05	0.002674286	ENSG00000160678	S100A1
5021	ENST00000368742	bos_gaurus	3e-10	1.75e-08	3.65435897435897e-06	ENSG00000203782	LORICRIN
5022	ENST00000369310	bos_gaurus	4.7e-09	3.55e-07	5.30480733944954e-05	ENSG00000148735	PLEKHS1
5023	ENST00000369620	bos_gaurus	1.664e-07	1.06464e-05	0.00112602963116883	ENSG00000160211	G6PD
5024	ENST00000370153	bos_gaurus	5.89e-08	4.3567e-06	0.00051421688115942	ENSG00000117620	SLC35A3
5025	ENST00000370242	bos_gaurus	8.64e-08	5.4458e-06	0.000624656270422535	ENSG00000055950	MRPL43
5026	ENST00000370751	bos_gaurus	2.4777e-06	0.0001486611	0.0115856076401914	ENSG00000137959	IFI44L
5027	ENST00000371100	bos_gaurus	3e-10	1.56e-08	3.34332631578947e-06	ENSG00000087460	GNAS
5028	ENST00000371189	bos_gaurus	6.3809e-06	0.000440284	0.030387058440678	ENSG00000162599	NFIA
5029	ENST00000371600	bos_gaurus	1.23603e-05	0.000716899	0.047274700048583	ENSG00000107281	NPDC1
5030	ENST00000372159	bos_gaurus	3.7322e-06	0.0002239318	0.0167311979743119	ENSG00000125485	DDX31
5031	ENST00000372309	bos_gaurus	6.45e-08	4.5124e-06	0.000528762382733813	ENSG00000126878	AIF1L
5032	ENST00000372726	bos_gaurus	6.2e-09	4.503e-07	6.49069592920354e-05	ENSG00000124251	TP53TG5
5033	ENST00000373161	bos_gaurus	2.51e-08	1.6053e-06	0.000207516876190476	ENSG00000112212	TSPO2
5034	ENST00000374113	bos_gaurus	2.3268e-06	0.00015822	0.0122718445714286	ENSG00000178645	C10orf53
5035	ENST00000374323	bos_gaurus	0	0	0	ENSG00000204176	SYT15
5036	ENST00000374428	bos_gaurus	8.226e-07	5.34711e-05	0.0048929060494382	ENSG00000171133	OR2K2
5037	ENST00000374881	bos_gaurus	2.82e-08	1.917e-06	0.00024393825	ENSG00000204264	PSMB8
5038	ENST00000375430	bos_gaurus	9.8674e-06	0.0006117816	0.0411764409123967	ENSG00000139835	GRTP1
5039	ENST00000375774	bos_gaurus	1.19811e-05	0.0005511287	0.0374032677733333	ENSG00000153487	ING1
5040	ENST00000376042	bos_gaurus	4.1e-09	2.487e-07	3.78581831775701e-05	ENSG00000147082	CCNB3
5041	ENST00000376288	bos_gaurus	0	0	0	ENSG00000204539	CDSN
5042	ENST00000376296	bos_gaurus	0	0	0	ENSG00000204544	MUC21
5043	ENST00000376496	bos_gaurus	3.47e-08	2.0461e-06	0.000256360590769231	ENSG00000011021	CLCN6
5044	ENST00000376894	bos_gaurus	1.3e-09	9.46e-08	1.6568223655914e-05	ENSG00000204655	MOG
5045	ENST00000377340	bos_gaurus	2e-10	1.75e-08	3.65435897435897e-06	ENSG00000101343	CRNKL1
5046	ENST00000377348	bos_gaurus	4.281e-07	2.69723e-05	0.00263068755928144	ENSG00000160948	VPS28
5047	ENST00000378555	bos_gaurus	2.9e-09	1.787e-07	2.82588893203884e-05	ENSG00000128567	PODXL
5048	ENST00000378755	bos_gaurus	0	1e-10	3.39333333333333e-08	ENSG00000197785	ATAD3A
5049	ENST00000379500	bos_gaurus	5.9112e-06	0.000348762	0.0249150677894737	ENSG00000089505	CMTM1
5050	ENST00000379907	bos_gaurus	1.8658e-06	0.0001250077	0.010180627088	ENSG00000197140	ADAM32
5051	ENST00000379938	bos_gaurus	1.0097e-06	6.96688e-05	0.00620090390382514	ENSG00000124782	RREB1
5052	ENST00000380610	bos_gaurus	1.7787e-06	0.0001120575	0.00931220693877551	ENSG00000061273	HDAC7
5053	ENST00000381129	bos_gaurus	0	0	0	ENSG00000129221	AIPL1
5054	ENST00000381756	bos_gaurus	3.179e-07	2.41604e-05	0.00238499754666667	ENSG00000100083	GGA1
5055	ENST00000381775	bos_gaurus	2e-09	1.112e-07	1.8481893877551e-05	ENSG00000130592	LSP1
5056	ENST00000381989	bos_gaurus	0	0	0	ENSG00000102699	PARP4
5057	ENST00000382021	bos_gaurus	0	0	0	ENSG00000168724	DNAJC21
5058	ENST00000389774	bos_gaurus	0	0	0	ENSG00000241484	ARHGAP8
5059	ENST00000392358	bos_gaurus	0	0	0	ENSG00000169727	GPS1
5060	ENST00000393780	bos_gaurus	0	0	0	ENSG00000172020	GAP43
5061	ENST00000396138	bos_gaurus	2.3791e-06	0.0001617802	0.0124885113630332	ENSG00000169344	UMOD
5062	ENST00000397248	bos_gaurus	1.1e-09	6.95e-08	1.28638181818182e-05	ENSG00000134470	IL15RA
5063	ENST00000398661	bos_gaurus	1.25e-08	8.967e-07	0.00012171208	ENSG00000146151	HMGCLL1
5064	ENST00000400379	bos_gaurus	0	0	0	ENSG00000160223	ICOSLG
5065	ENST00000402066	bos_gaurus	1.04683e-05	0.0005024768	0.0342441092820084	ENSG00000106018	VIPR2
5066	ENST00000403482	bos_gaurus	0	1e-10	3.39333333333333e-08	ENSG00000133794	BMAL1
5067	ENST00000403558	bos_gaurus	7.364e-07	5.59641e-05	0.00509242045139665	ENSG00000149131	SERPING1
5068	ENST00000403903	bos_gaurus	8.49e-08	6.025e-06	0.000676794482758621	ENSG00000220201	ZGLP1
5069	ENST00000404147	bos_gaurus	2e-10	1.34e-08	2.98985205479452e-06	ENSG00000146670	CDCA5
5070	ENST00000404951	bos_gaurus	0	1e-10	3.39333333333333e-08	ENSG00000170419	VSTM2A
5071	ENST00000405018	bos_gaurus	9.893e-07	7.12307e-05	0.00630546544347826	ENSG00000100242	SUN2
5072	ENST00000405219	bos_gaurus	4.8084e-06	0.0003558205	0.0253083157379913	ENSG00000100219	XBP1
5073	ENST00000407249	bos_gaurus	4.52e-08	3.347e-06	0.000400852470588235	ENSG00000248333	CDK11B
5074	ENST00000407597	bos_gaurus	9.91e-08	5.0542e-06	0.000583849713475177	ENSG00000101849	TBL1X
5075	ENST00000409048	bos_gaurus	4.9723e-06	0.0003580053	0.0253530014191304	ENSG00000115718	PROC
5076	ENST00000409235	bos_gaurus	6e-10	4.18e-08	8.10521904761905e-06	ENSG00000099338	CATSPERG
5077	ENST00000409719	bos_gaurus	1.69e-07	1.13222e-05	0.00118978060387097	ENSG00000125611	CHCHD5
5078	ENST00000411543	bos_gaurus	8.86e-08	5.6678e-06	0.000645574310489511	ENSG00000063245	EPN1
5079	ENST00000412090	bos_gaurus	1.669e-07	5.8403e-06	0.000660602822222222	ENSG00000205867	KRTAP5-2
5080	ENST00000412331	bos_gaurus	1.1682e-06	8.76179e-05	0.00759106571914894	ENSG00000100129	EIF3L
5081	ENST00000412477	bos_gaurus	4.3052e-06	0.0002841407	0.0209415553013575	ENSG00000141480	ARRB2
5082	ENST00000413459	bos_gaurus	0	0	0	ENSG00000162066	AMDHD2
5083	ENST00000419065	bos_gaurus	1.12619e-05	0.0007207638	0.0473379063483871	ENSG00000180822	PSMG4
5084	ENST00000419470	bos_gaurus	5.3623e-06	0.0003699968	0.0258648406798283	ENSG00000122852	SFTPA1
5085	ENST00000421412	bos_gaurus	7.5241e-06	0.0004740195	0.0324404605714286	ENSG00000163701	IL17RE
5086	ENST00000421967	bos_gaurus	3.6e-09	2.332e-07	3.58336e-05	ENSG00000172113	NME6
5087	ENST00000424749	bos_gaurus	6.781e-07	4.88209e-05	0.00449262609717514	ENSG00000189157	FAM47E
5088	ENST00000425054	bos_gaurus	2.9e-09	2.009e-07	3.14640307692308e-05	ENSG00000095981	KCNK16
5089	ENST00000428040	bos_gaurus	4.067e-07	2.68437e-05	0.00263068755928144	ENSG00000241370	RPP21
5090	ENST00000428216	bos_gaurus	3e-10	2.43e-08	4.94748e-06	ENSG00000088888	MAVS
5091	ENST00000429584	bos_gaurus	3.1e-09	2.19e-07	3.39721142857143e-05	ENSG00000230797	YY2
5092	ENST00000430004	bos_gaurus	1.263e-07	9.2179e-06	0.000987770757894737	ENSG00000152430	BOLL
5093	ENST00000434263	bos_gaurus	0	0	0	ENSG00000182732	RGS6
5094	ENST00000434813	bos_gaurus	6.862e-07	4.46014e-05	0.00419923470057803	ENSG00000013441	CLK1
5095	ENST00000436348	bos_gaurus	0	3.4e-09	8.93212903225806e-07	ENSG00000134042	MRO
5096	ENST00000437685	bos_gaurus	2e-10	1.22e-08	2.75991111111111e-06	ENSG00000093009	CDC45
5097	ENST00000440314	bos_gaurus	3.23e-08	2.4262e-06	0.000299378375757576	ENSG00000130038	CRACR2A
5098	ENST00000440583	bos_gaurus	7.987e-07	6.07021e-05	0.00549286558222222	ENSG00000182134	TDRKH
5099	ENST00000441801	bos_gaurus	0	3.1e-09	8.27750819672131e-07	ENSG00000162458	FBLIM1
5100	ENST00000444310	bos_gaurus	0	5e-10	1.6288e-07	ENSG00000205832	C16orf96
5101	ENST00000446859	bos_gaurus	2e-10	1.55e-08	3.34332631578947e-06	ENSG00000171757	LRRC34
5102	ENST00000449131	bos_gaurus	1.67e-08	9.496e-07	0.000126779383606557	ENSG00000167995	BEST1
5103	ENST00000451055	bos_gaurus	2.31e-08	1.7291e-06	0.000221760478740157	ENSG00000082684	SEMA5B
5104	ENST00000455470	bos_gaurus	7.5e-09	5.804e-07	8.14961655172414e-05	ENSG00000151835	SACS
5105	ENST00000456829	bos_gaurus	0	1e-10	3.39333333333333e-08	ENSG00000110002	VWA5A
5106	ENST00000462430	bos_gaurus	3.212e-07	1.8309e-05	0.00183800148292683	ENSG00000185088	RPS27L
5107	ENST00000471714	bos_gaurus	1.71e-07	1.29943e-05	0.00133956429367089	ENSG00000154175	ABI3BP
5108	ENST00000474629	bos_gaurus	3.662e-06	0.0001940858	0.0147035791181395	ENSG00000173193	PARP14
5109	ENST00000477737	bos_gaurus	9.7201e-06	0.0007095659	0.0469813389398374	ENSG00000168658	VWA3B
5110	ENST00000479303	bos_gaurus	1.269e-07	8.1209e-06	0.000885871744	ENSG00000197448	GSTK1
5111	ENST00000495075	bos_gaurus	1.9029e-06	0.0001389141	0.0109836546640777	ENSG00000175110	MRPS22
5112	ENST00000497547	bos_gaurus	2.0381e-06	0.0001283973	0.0104046528477612	ENSG00000160214	RRP1
5113	ENST00000502852	bos_gaurus	8.4e-09	4.797e-07	6.85381894736842e-05	ENSG00000198585	NUDT16
